Date_reported,Country,New_deaths,New_cases,daily_vaccinations,Year,Month,Day,Day_of_Week
2021-06-10,South Africa,127.0,8881.0,60448.0,2021,6,10,3
2021-06-10,Germany,0.0,0.0,832598.0,2021,6,10,3
2021-06-10,United States,313.0,14314.0,1080200.0,2021,6,10,3
2021-06-10,Japan,66.0,2112.0,969677.0,2021,6,10,3
2021-06-11,United States,387.0,19640.0,1055837.0,2021,6,11,4
2021-06-11,Japan,70.0,1920.0,994061.0,2021,6,11,4
2021-06-11,Germany,0.0,0.0,869156.0,2021,6,11,4
2021-06-11,Pakistan,73.0,1303.0,296493.0,2021,6,11,4
2021-06-11,South Africa,100.0,9147.0,61553.0,2021,6,11,4
2021-06-11,Australia,0.0,0.0,112690.0,2021,6,11,4
2021-06-12,Australia,0.0,0.0,110788.0,2021,6,12,5
2021-06-12,Pakistan,47.0,1303.0,318924.0,2021,6,12,5
2021-06-12,South Africa,181.0,8020.0,61426.0,2021,6,12,5
2021-06-12,Germany,0.0,0.0,872531.0,2021,6,12,5
2021-06-12,United States,382.0,15924.0,1030436.0,2021,6,12,5
2021-06-12,Japan,56.0,1982.0,1020123.0,2021,6,12,5
2021-06-13,United States,403.0,13971.0,1012797.0,2021,6,13,6
2021-06-13,Japan,38.0,1409.0,1044171.0,2021,6,13,6
2021-06-13,Germany,67.0,14062.0,871199.0,2021,6,13,6
2021-06-13,Pakistan,57.0,1194.0,301229.0,2021,6,13,6
2021-06-13,South Africa,62.0,9319.0,61006.0,2021,6,13,6
2021-06-13,Australia,0.0,58.0,112984.0,2021,6,13,6
2021-06-14,Australia,0.0,0.0,103895.0,2021,6,14,0
2021-06-14,Pakistan,56.0,1239.0,282751.0,2021,6,14,0
2021-06-14,South Africa,78.0,7657.0,62608.0,2021,6,14,0
2021-06-14,Germany,0.0,0.0,877167.0,2021,6,14,0
2021-06-14,United States,208.0,12350.0,990243.0,2021,6,14,0
2021-06-14,Japan,55.0,1076.0,1062957.0,2021,6,14,0
2021-06-15,United States,152.0,8721.0,962069.0,2021,6,15,1
2021-06-15,Japan,61.0,1336.0,1080644.0,2021,6,15,1
2021-06-15,Germany,0.0,0.0,876124.0,2021,6,15,1
2021-06-15,Pakistan,34.0,1019.0,264273.0,2021,6,15,1
2021-06-15,South Africa,153.0,5548.0,62934.0,2021,6,15,1
2021-06-15,Australia,0.0,0.0,105494.0,2021,6,15,1
2021-06-16,Australia,0.0,0.0,104523.0,2021,6,16,2
2021-06-16,Pakistan,59.0,838.0,312283.0,2021,6,16,2
2021-06-16,South Africa,157.0,8436.0,50727.0,2021,6,16,2
2021-06-16,Germany,0.0,0.0,870088.0,2021,6,16,2
2021-06-16,United States,199.0,8275.0,930413.0,2021,6,16,2
2021-06-16,Japan,82.0,1695.0,1097919.0,2021,6,16,2
2021-06-17,United States,316.0,12616.0,891020.0,2021,6,17,3
2021-06-17,Japan,51.0,1560.0,1120640.0,2021,6,17,3
2021-06-17,Germany,0.0,0.0,863725.0,2021,6,17,3
2021-06-17,Pakistan,46.0,1038.0,313314.0,2021,6,17,3
2021-06-17,South Africa,77.0,13246.0,54189.0,2021,6,17,3
2021-06-17,Australia,0.0,0.0,102808.0,2021,6,17,3
2021-06-18,Australia,0.0,0.0,110720.0,2021,6,18,4
2021-06-18,Pakistan,46.0,1119.0,328526.0,2021,6,18,4
2021-06-18,South Africa,205.0,11767.0,52808.0,2021,6,18,4
2021-06-18,Germany,0.0,0.0,853447.0,2021,6,18,4
2021-06-18,United States,336.0,13220.0,846789.0,2021,6,18,4
2021-06-18,Japan,45.0,1593.0,1138478.0,2021,6,18,4
2021-06-19,United States,279.0,13484.0,801432.0,2021,6,19,5
2021-06-19,Japan,35.0,1509.0,1161346.0,2021,6,19,5
2021-06-19,Germany,0.0,0.0,852244.0,2021,6,19,5
2021-06-19,Pakistan,39.0,1043.0,322076.0,2021,6,19,5
2021-06-19,South Africa,118.0,10510.0,52601.0,2021,6,19,5
2021-06-19,Australia,0.0,0.0,109166.0,2021,6,19,5
2021-06-20,Australia,0.0,87.0,103349.0,2021,6,20,6
2021-06-20,Pakistan,27.0,991.0,309693.0,2021,6,20,6
2021-06-20,South Africa,149.0,13575.0,58306.0,2021,6,20,6
2021-06-20,Germany,47.0,7285.0,853968.0,2021,6,20,6
2021-06-20,United States,272.0,11961.0,784873.0,2021,6,20,6
2021-06-20,Japan,23.0,1287.0,1185885.0,2021,6,20,6
2021-06-21,United States,251.0,12350.0,734651.0,2021,6,21,0
2021-06-21,Japan,31.0,1011.0,1203187.0,2021,6,21,0
2021-06-21,Germany,0.0,0.0,850563.0,2021,6,21,0
2021-06-21,Pakistan,37.0,1050.0,298092.0,2021,6,21,0
2021-06-21,South Africa,112.0,13155.0,51036.0,2021,6,21,0
2021-06-21,Australia,0.0,0.0,112591.0,2021,6,21,0
2021-06-22,Australia,0.0,0.0,110994.0,2021,6,22,1
2021-06-22,Pakistan,30.0,907.0,306466.0,2021,6,22,1
2021-06-22,South Africa,93.0,9160.0,52919.0,2021,6,22,1
2021-06-22,Germany,0.0,0.0,854702.0,2021,6,22,1
2021-06-22,United States,223.0,9047.0,703000.0,2021,6,22,1
2021-06-22,Japan,42.0,1352.0,1221773.0,2021,6,22,1
2021-06-23,United States,266.0,8568.0,673304.0,2021,6,23,2
2021-06-23,Japan,57.0,1790.0,1240246.0,2021,6,23,2
2021-06-23,Germany,0.0,0.0,847679.0,2021,6,23,2
2021-06-23,Pakistan,27.0,663.0,248354.0,2021,6,23,2
2021-06-23,South Africa,297.0,11093.0,67021.0,2021,6,23,2
2021-06-23,Australia,0.0,0.0,111410.0,2021,6,23,2
2021-06-24,Australia,0.0,0.0,110995.0,2021,6,24,3
2021-06-24,Pakistan,39.0,930.0,254024.0,2021,6,24,3
2021-06-24,South Africa,166.0,17493.0,68700.0,2021,6,24,3
2021-06-24,Germany,0.0,0.0,831607.0,2021,6,24,3
2021-06-24,United States,308.0,13288.0,645577.0,2021,6,24,3
2021-06-24,Japan,45.0,1642.0,1255352.0,2021,6,24,3
2021-06-25,United States,326.0,13841.0,623618.0,2021,6,25,4
2021-06-25,Japan,28.0,1750.0,1276863.0,2021,6,25,4
2021-06-25,Germany,0.0,0.0,821358.0,2021,6,25,4
2021-06-25,Pakistan,38.0,1097.0,245514.0,2021,6,25,4
2021-06-25,South Africa,148.0,16078.0,74901.0,2021,6,25,4
2021-06-25,Australia,0.0,0.0,109447.0,2021,6,25,4
2021-06-26,Australia,0.0,0.0,110042.0,2021,6,26,5
2021-06-26,Pakistan,44.0,1052.0,258665.0,2021,6,26,5
2021-06-26,South Africa,215.0,18762.0,77298.0,2021,6,26,5
2021-06-26,Germany,0.0,0.0,818892.0,2021,6,26,5
2021-06-26,United States,315.0,15572.0,612820.0,2021,6,26,5
2021-06-26,Japan,31.0,1625.0,1302749.0,2021,6,26,5
2021-06-27,United States,412.0,14971.0,611491.0,2021,6,27,6
2021-06-27,Japan,12.0,1299.0,1327159.0,2021,6,27,6
2021-06-27,Germany,30.0,4859.0,818448.0,2021,6,27,6
2021-06-27,Pakistan,36.0,925.0,293740.0,2021,6,27,6
2021-06-27,South Africa,157.0,17956.0,84926.0,2021,6,27,6
2021-06-27,Australia,0.0,235.0,111989.0,2021,6,27,6
2021-06-28,Australia,0.0,0.0,111617.0,2021,6,28,0
2021-06-28,Pakistan,23.0,901.0,328815.0,2021,6,28,0
2021-06-28,South Africa,122.0,15036.0,79822.0,2021,6,28,0
2021-06-28,Germany,0.0,0.0,818168.0,2021,6,28,0
2021-06-28,United States,242.0,13294.0,610540.0,2021,6,28,0
2021-06-28,Japan,36.0,1073.0,1335600.0,2021,6,28,0
2021-06-29,United States,173.0,10676.0,592360.0,2021,6,29,1
2021-06-29,Japan,35.0,1330.0,1346407.0,2021,6,29,1
2021-06-29,Germany,0.0,0.0,797466.0,2021,6,29,1
2021-06-29,Pakistan,20.0,914.0,343916.0,2021,6,29,1
2021-06-29,South Africa,138.0,12222.0,80632.0,2021,6,29,1
2021-06-29,Australia,0.0,0.0,112187.0,2021,6,29,1
2021-06-30,Australia,0.0,0.0,106191.0,2021,6,30,2
2021-06-30,Pakistan,23.0,735.0,359017.0,2021,6,30,2
2021-06-30,South Africa,226.0,13347.0,83341.0,2021,6,30,2
2021-06-30,Germany,0.0,0.0,752824.0,2021,6,30,2
2021-06-30,United States,183.0,10438.0,577473.0,2021,6,30,2
2021-06-30,Japan,41.0,1819.0,1352440.0,2021,6,30,2
2021-07-01,United States,282.0,15514.0,564169.0,2021,7,1,3
2021-07-01,Japan,21.0,1743.0,1327979.0,2021,7,1,3
2021-07-01,Germany,0.0,0.0,744942.0,2021,7,1,3
2021-07-01,Pakistan,27.0,979.0,359017.0,2021,7,1,3
2021-07-01,South Africa,383.0,19506.0,86496.0,2021,7,1,3
2021-07-01,Australia,0.0,0.0,112889.0,2021,7,1,3
2021-07-02,Australia,0.0,0.0,117867.0,2021,7,2,4
2021-07-02,Pakistan,40.0,1037.0,333316.0,2021,7,2,4
2021-07-02,South Africa,382.0,21584.0,81468.0,2021,7,2,4
2021-07-02,Germany,0.0,0.0,734159.0,2021,7,2,4
2021-07-02,United States,244.0,11639.0,543254.0,2021,7,2,4
2021-07-02,Japan,22.0,1771.0,1295796.0,2021,7,2,4
2021-07-03,United States,289.0,18586.0,523002.0,2021,7,3,5
2021-07-03,Japan,18.0,1884.0,1306996.0,2021,7,3,5
2021-07-03,Germany,0.0,0.0,729428.0,2021,7,3,5
2021-07-03,Pakistan,24.0,1277.0,307615.0,2021,7,3,5
2021-07-03,South Africa,303.0,24270.0,89268.0,2021,7,3,5
2021-07-03,Australia,0.0,0.0,121334.0,2021,7,3,5
2021-07-04,Australia,0.0,276.0,121617.0,2021,7,4,6
2021-07-04,Pakistan,34.0,1400.0,352845.0,2021,7,4,6
2021-07-04,South Africa,175.0,26485.0,76338.0,2021,7,4,6
2021-07-04,Germany,25.0,4388.0,726787.0,2021,7,4,6
2021-07-04,United States,304.0,16890.0,492014.0,2021,7,4,6
2021-07-04,Japan,6.0,1458.0,1310158.0,2021,7,4,6
2021-07-05,United States,152.0,13189.0,469585.0,2021,7,5,0
2021-07-05,Japan,14.0,1117.0,1318101.0,2021,7,5,0
2021-07-05,Germany,0.0,0.0,713369.0,2021,7,5,0
2021-07-05,Pakistan,29.0,1228.0,341456.0,2021,7,5,0
2021-07-05,South Africa,333.0,16585.0,96890.0,2021,7,5,0
2021-07-05,Australia,0.0,0.0,122904.0,2021,7,5,0
2021-07-06,Australia,0.0,0.0,124987.0,2021,7,6,1
2021-07-06,Pakistan,19.0,1347.0,330068.0,2021,7,6,1
2021-07-06,South Africa,331.0,12513.0,104348.0,2021,7,6,1
2021-07-06,Germany,0.0,0.0,691031.0,2021,7,6,1
2021-07-06,United States,125.0,10459.0,463284.0,2021,7,6,1
2021-07-06,Japan,22.0,1602.0,1325335.0,2021,7,6,1
2021-07-07,United States,103.0,9147.0,454766.0,2021,7,7,2
2021-07-07,Japan,13.0,2159.0,1330801.0,2021,7,7,2
2021-07-07,Germany,0.0,0.0,686949.0,2021,7,7,2
2021-07-07,Pakistan,25.0,830.0,318679.0,2021,7,7,2
2021-07-07,South Africa,457.0,15500.0,113948.0,2021,7,7,2
2021-07-07,Australia,0.0,0.0,132513.0,2021,7,7,2
2021-07-08,Australia,0.0,0.0,128431.0,2021,7,8,3
2021-07-08,Pakistan,17.0,1517.0,307349.0,2021,7,8,3
2021-07-08,South Africa,411.0,21427.0,123104.0,2021,7,8,3
2021-07-08,Germany,0.0,0.0,667748.0,2021,7,8,3
2021-07-08,United States,301.0,19962.0,449322.0,2021,7,8,3
2021-07-08,Japan,20.0,2264.0,1366938.0,2021,7,8,3
2021-07-09,United States,250.0,22636.0,451120.0,2021,7,9,4
2021-07-09,Japan,16.0,2266.0,1410201.0,2021,7,9,4
2021-07-09,Germany,0.0,0.0,654976.0,2021,7,9,4
2021-07-09,Pakistan,24.0,1626.0,321720.0,2021,7,9,4
2021-07-09,South Africa,460.0,22910.0,138806.0,2021,7,9,4
2021-07-09,Australia,1.0,0.0,127005.0,2021,7,9,4
2021-07-10,Australia,1.0,0.0,127816.0,2021,7,10,5
2021-07-10,Pakistan,27.0,1843.0,336091.0,2021,7,10,5
2021-07-10,South Africa,374.0,22441.0,132733.0,2021,7,10,5
2021-07-10,Germany,0.0,0.0,650163.0,2021,7,10,5
2021-07-10,United States,262.0,183538.0,457342.0,2021,7,10,5
2021-07-10,Japan,15.0,2448.0,1427161.0,2021,7,10,5
2021-07-11,United States,316.0,27579.0,481105.0,2021,7,11,6
2021-07-11,Japan,7.0,2025.0,1426668.0,2021,7,11,6
2021-07-11,Germany,25.0,5597.0,643735.0,2021,7,11,6
2021-07-11,Pakistan,35.0,1828.0,356222.0,2021,7,11,6
2021-07-11,South Africa,265.0,21610.0,142790.0,2021,7,11,6
2021-07-11,Australia,0.0,549.0,128257.0,2021,7,11,6
2021-07-12,Australia,1.0,0.0,129839.0,2021,7,12,0
2021-07-12,Pakistan,27.0,1980.0,363206.0,2021,7,12,0
2021-07-12,South Africa,151.0,16302.0,132095.0,2021,7,12,0
2021-07-12,Germany,0.0,0.0,633975.0,2021,7,12,0
2021-07-12,United States,149.0,20875.0,498804.0,2021,7,12,0
2021-07-12,Japan,4.0,1565.0,1415830.0,2021,7,12,0
2021-07-13,United States,119.0,16722.0,490714.0,2021,7,13,1
2021-07-13,Japan,12.0,2309.0,1400201.0,2021,7,13,1
2021-07-13,Germany,0.0,0.0,631588.0,2021,7,13,1
2021-07-13,Pakistan,15.0,1808.0,370189.0,2021,7,13,1
2021-07-13,South Africa,220.0,11182.0,129160.0,2021,7,13,1
2021-07-13,Australia,1.0,0.0,131190.0,2021,7,13,1
2021-07-14,Australia,1.0,0.0,134104.0,2021,7,14,2
2021-07-14,Pakistan,21.0,1590.0,406902.0,2021,7,14,2
2021-07-14,South Africa,633.0,12535.0,138068.0,2021,7,14,2
2021-07-14,Germany,0.0,0.0,628749.0,2021,7,14,2
2021-07-14,United States,295.0,28892.0,484995.0,2021,7,14,2
2021-07-14,Japan,19.0,3183.0,1384779.0,2021,7,14,2
2021-07-15,United States,337.0,34978.0,481225.0,2021,7,15,3
2021-07-15,Japan,24.0,3421.0,1365699.0,2021,7,15,3
2021-07-15,Germany,0.0,0.0,617359.0,2021,7,15,3
2021-07-15,Pakistan,24.0,1980.0,450387.0,2021,7,15,3
2021-07-15,South Africa,453.0,17489.0,146975.0,2021,7,15,3
2021-07-15,Australia,0.0,0.0,136238.0,2021,7,15,3
2021-07-16,Australia,2.0,0.0,138800.0,2021,7,16,4
2021-07-16,Pakistan,47.0,2545.0,490722.0,2021,7,16,4
2021-07-16,South Africa,377.0,16435.0,122166.0,2021,7,16,4
2021-07-16,Germany,0.0,0.0,603562.0,2021,7,16,4
2021-07-16,United States,342.0,38299.0,480182.0,2021,7,16,4
2021-07-16,Japan,13.0,3425.0,1348964.0,2021,7,16,4
2021-07-17,United States,319.0,40555.0,480051.0,2021,7,17,5
2021-07-17,Japan,13.0,3814.0,1330841.0,2021,7,17,5
2021-07-17,Germany,0.0,0.0,593394.0,2021,7,17,5
2021-07-17,Pakistan,31.0,2327.0,524092.0,2021,7,17,5
2021-07-17,South Africa,413.0,15939.0,119132.0,2021,7,17,5
2021-07-17,Australia,0.0,0.0,139352.0,2021,7,17,5
2021-07-18,Australia,0.0,875.0,139910.0,2021,7,18,6
2021-07-18,Pakistan,40.0,3134.0,456034.0,2021,7,18,6
2021-07-18,South Africa,291.0,14701.0,109860.0,2021,7,18,6
2021-07-18,Germany,30.0,9113.0,589408.0,2021,7,18,6
2021-07-18,United States,370.0,42258.0,482520.0,2021,7,18,6
2021-07-18,Japan,8.0,3105.0,1320413.0,2021,7,18,6
2021-07-19,United States,183.0,32139.0,489365.0,2021,7,19,0
2021-07-19,Japan,12.0,2477.0,1271765.0,2021,7,19,0
2021-07-19,Germany,0.0,0.0,577142.0,2021,7,19,0
2021-07-19,Pakistan,21.0,2607.0,457744.0,2021,7,19,0
2021-07-19,South Africa,183.0,11215.0,100589.0,2021,7,19,0
2021-07-19,Australia,2.0,0.0,142920.0,2021,7,19,0
2021-07-20,Australia,0.0,0.0,143564.0,2021,7,20,1
2021-07-20,Pakistan,30.0,2452.0,459454.0,2021,7,20,1
2021-07-20,South Africa,221.0,7209.0,113270.0,2021,7,20,1
2021-07-20,Germany,0.0,0.0,555129.0,2021,7,20,1
2021-07-20,United States,146.0,27993.0,500349.0,2021,7,20,1
2021-07-20,Japan,19.0,3600.0,1259534.0,2021,7,20,1
2021-07-21,United States,284.0,45195.0,514625.0,2021,7,21,2
2021-07-21,Japan,18.0,4903.0,1244308.0,2021,7,21,2
2021-07-21,Germany,0.0,0.0,523575.0,2021,7,21,2
2021-07-21,Pakistan,37.0,2145.0,431434.0,2021,7,21,2
2021-07-21,South Africa,596.0,8928.0,130838.0,2021,7,21,2
2021-07-21,Australia,0.0,0.0,147124.0,2021,7,21,2
2021-07-22,Australia,0.0,0.0,149479.0,2021,7,22,3
2021-07-22,Pakistan,40.0,2579.0,380913.0,2021,7,22,3
2021-07-22,South Africa,516.0,16240.0,148406.0,2021,7,22,3
2021-07-22,Germany,0.0,0.0,502673.0,2021,7,22,3
2021-07-22,United States,320.0,51040.0,530147.0,2021,7,22,3
2021-07-22,Japan,9.0,5282.0,1134015.0,2021,7,22,3
2021-07-23,United States,399.0,61313.0,547618.0,2021,7,23,4
2021-07-23,Japan,9.0,4349.0,1003471.0,2021,7,23,4
2021-07-23,Germany,0.0,0.0,489991.0,2021,7,23,4
2021-07-23,Pakistan,40.0,2158.0,333542.0,2021,7,23,4
2021-07-23,South Africa,433.0,14858.0,178535.0,2021,7,23,4
2021-07-23,Australia,1.0,0.0,152565.0,2021,7,23,4
2021-07-24,Australia,0.0,0.0,154915.0,2021,7,24,5
2021-07-24,Pakistan,11.0,1425.0,293137.0,2021,7,24,5
2021-07-24,South Africa,450.0,13719.0,182236.0,2021,7,24,5
2021-07-24,Germany,0.0,0.0,481302.0,2021,7,24,5
2021-07-24,United States,338.0,71708.0,556653.0,2021,7,24,5
2021-07-24,Japan,9.0,3518.0,972648.0,2021,7,24,5
2021-07-25,United States,414.0,69639.0,560222.0,2021,7,25,6
2021-07-25,Japan,5.0,4779.0,950272.0,2021,7,25,6
2021-07-25,Germany,40.0,12646.0,470432.0,2021,7,25,6
2021-07-25,Pakistan,32.0,1841.0,277466.0,2021,7,25,6
2021-07-25,South Africa,413.0,12056.0,185936.0,2021,7,25,6
2021-07-25,Australia,2.0,1260.0,156664.0,2021,7,25,6
2021-07-26,Australia,2.0,0.0,158447.0,2021,7,26,0
2021-07-26,Pakistan,45.0,2819.0,261795.0,2021,7,26,0
2021-07-26,South Africa,287.0,9718.0,216956.0,2021,7,26,0
2021-07-26,Germany,0.0,0.0,464295.0,2021,7,26,0
2021-07-26,United States,254.0,53795.0,570913.0,2021,7,26,0
2021-07-26,Japan,8.0,5061.0,975417.0,2021,7,26,0
2021-07-27,United States,249.0,43206.0,584819.0,2021,7,27,1
2021-07-27,Japan,14.0,7317.0,968835.0,2021,7,27,1
2021-07-27,Germany,0.0,0.0,456606.0,2021,7,27,1
2021-07-27,Pakistan,32.0,3752.0,284587.0,2021,7,27,1
2021-07-27,South Africa,243.0,5667.0,218080.0,2021,7,27,1
2021-07-27,Australia,1.0,0.0,161013.0,2021,7,27,1
2021-07-28,Australia,2.0,0.0,165053.0,2021,7,28,2
2021-07-28,Pakistan,39.0,3262.0,307378.0,2021,7,28,2
2021-07-28,South Africa,370.0,7733.0,195669.0,2021,7,28,2
2021-07-28,Germany,0.0,0.0,447438.0,2021,7,28,2
2021-07-28,United States,411.0,71245.0,597481.0,2021,7,28,2
2021-07-28,Japan,9.0,9470.0,966186.0,2021,7,28,2
2021-07-29,United States,499.0,85805.0,607537.0,2021,7,29,3
2021-07-29,Japan,13.0,10425.0,1058784.0,2021,7,29,3
2021-07-29,Germany,0.0,0.0,441170.0,2021,7,29,3
2021-07-29,Pakistan,46.0,4119.0,506994.0,2021,7,29,3
2021-07-29,South Africa,520.0,17302.0,173258.0,2021,7,29,3
2021-07-29,Australia,1.0,0.0,167447.0,2021,7,29,3
2021-07-30,Australia,0.0,0.0,171220.0,2021,7,30,4
2021-07-30,Pakistan,76.0,4497.0,597961.0,2021,7,30,4
2021-07-30,South Africa,523.0,13626.0,153409.0,2021,7,30,4
2021-07-30,Germany,0.0,0.0,430507.0,2021,7,30,4
2021-07-30,United States,494.0,89149.0,620021.0,2021,7,30,4
2021-07-30,Japan,11.0,11037.0,1170532.0,2021,7,30,4
2021-07-31,United States,495.0,99367.0,627390.0,2021,7,31,5
2021-07-31,Japan,8.0,12068.0,1190234.0,2021,7,31,5
2021-07-31,Germany,0.0,0.0,428145.0,2021,7,31,5
2021-07-31,Pakistan,86.0,4537.0,694301.0,2021,7,31,5
2021-07-31,South Africa,248.0,12885.0,159989.0,2021,7,31,5
2021-07-31,Australia,0.0,0.0,171977.0,2021,7,31,5
2021-08-01,Australia,1.0,1667.0,172903.0,2021,8,1,6
2021-08-01,Pakistan,65.0,4950.0,795968.0,2021,8,1,6
2021-08-01,South Africa,334.0,12418.0,166569.0,2021,8,1,6
2021-08-01,Germany,72.0,15522.0,427126.0,2021,8,1,6
2021-08-01,United States,525.0,104519.0,637204.0,2021,8,1,6
2021-08-01,Japan,5.0,10063.0,1176847.0,2021,8,1,6
2021-08-02,United States,395.0,80567.0,648111.0,2021,8,2,0
2021-08-02,Japan,7.0,8877.0,1127507.0,2021,8,2,0
2021-08-02,Germany,0.0,0.0,420642.0,2021,8,2,0
2021-08-02,Pakistan,62.0,5026.0,939439.0,2021,8,2,0
2021-08-02,South Africa,178.0,8730.0,136293.0,2021,8,2,0
2021-08-02,Australia,0.0,0.0,174281.0,2021,8,2,0
2021-08-03,Australia,2.0,0.0,178238.0,2021,8,3,1
2021-08-03,Pakistan,40.0,4858.0,1044447.0,2021,8,3,1
2021-08-03,South Africa,246.0,5574.0,161022.0,2021,8,3,1
2021-08-03,Germany,0.0,0.0,407528.0,2021,8,3,1
2021-08-03,United States,370.0,61188.0,656795.0,2021,8,3,1
2021-08-03,Japan,15.0,11644.0,1068429.0,2021,8,3,1
2021-08-04,United States,656.0,102409.0,665028.0,2021,8,4,2
2021-08-04,Japan,9.0,14053.0,1833546.0,2021,8,4,2
2021-08-04,Germany,0.0,0.0,390608.0,2021,8,4,2
2021-08-04,Pakistan,67.0,3582.0,1136545.0,2021,8,4,2
2021-08-04,South Africa,555.0,8988.0,143687.0,2021,8,4,2
2021-08-04,Australia,4.0,0.0,178163.0,2021,8,4,2
2021-08-05,Australia,2.0,0.0,183158.0,2021,8,5,3
2021-08-05,Pakistan,46.0,4722.0,1061556.0,2021,8,5,3
2021-08-05,South Africa,423.0,13263.0,126353.0,2021,8,5,3
2021-08-05,Germany,0.0,0.0,381974.0,2021,8,5,3
2021-08-05,United States,700.0,110283.0,675335.0,2021,8,5,3
2021-08-05,Japan,12.0,15231.0,1858539.0,2021,8,5,3
2021-08-06,United States,741.0,126833.0,685800.0,2021,8,6,4
2021-08-06,Japan,15.0,15590.0,1805041.0,2021,8,6,4
2021-08-06,Germany,0.0,0.0,373861.0,2021,8,6,4
2021-08-06,Pakistan,60.0,5661.0,1083971.0,2021,8,6,4
2021-08-06,South Africa,458.0,13646.0,134319.0,2021,8,6,4
2021-08-06,Australia,5.0,0.0,186761.0,2021,8,6,4
2021-08-07,Australia,2.0,0.0,191284.0,2021,8,7,5
2021-08-07,Pakistan,67.0,4745.0,1110950.0,2021,8,7,5
2021-08-07,South Africa,479.0,13523.0,142285.0,2021,8,7,5
2021-08-07,Germany,0.0,0.0,372442.0,2021,8,7,5
2021-08-07,United States,753.0,127854.0,691964.0,2021,8,7,5
2021-08-07,Japan,18.0,15500.0,1742929.0,2021,8,7,5
2021-08-08,United States,838.0,133922.0,695189.0,2021,8,8,6
2021-08-08,Japan,7.0,14515.0,1724842.0,2021,8,8,6
2021-08-08,Germany,89.0,20423.0,372235.0,2021,8,8,6
2021-08-08,Pakistan,95.0,4720.0,1069045.0,2021,8,8,6
2021-08-08,South Africa,271.0,12310.0,150251.0,2021,8,8,6
2021-08-08,Australia,1.0,2313.0,192906.0,2021,8,8,6
2021-08-09,Australia,4.0,0.0,196973.0,2021,8,9,0
2021-08-09,Pakistan,68.0,4455.0,985338.0,2021,8,9,0
2021-08-09,South Africa,190.0,9978.0,162730.0,2021,8,9,0
2021-08-09,Germany,0.0,0.0,372410.0,2021,8,9,0
2021-08-09,United States,648.0,120252.0,704111.0,2021,8,9,0
2021-08-09,Japan,17.0,12329.0,1718949.0,2021,8,9,0
2021-08-10,United States,527.0,96790.0,709447.0,2021,8,10,1
2021-08-10,Japan,14.0,10866.0,1997542.0,2021,8,10,1
2021-08-10,Germany,0.0,0.0,367772.0,2021,8,10,1
2021-08-10,Pakistan,53.0,4040.0,950333.0,2021,8,10,1
2021-08-10,South Africa,199.0,6756.0,118541.0,2021,8,10,1
2021-08-10,Australia,1.0,0.0,203712.0,2021,8,10,1
2021-08-11,Australia,2.0,0.0,209465.0,2021,8,11,2
2021-08-11,Pakistan,86.0,3884.0,922865.0,2021,8,11,2
2021-08-11,South Africa,189.0,6540.0,130940.0,2021,8,11,2
2021-08-11,Germany,0.0,0.0,363374.0,2021,8,11,2
2021-08-11,United States,720.0,93050.0,708255.0,2021,8,11,2
2021-08-11,Japan,19.0,15063.0,1256766.0,2021,8,11,2
2021-08-12,United States,961.0,135427.0,709868.0,2021,8,12,3
2021-08-12,Japan,28.0,18225.0,1218344.0,2021,8,12,3
2021-08-12,Germany,0.0,0.0,356848.0,2021,8,12,3
2021-08-12,Pakistan,81.0,4856.0,880117.0,2021,8,12,3
2021-08-12,South Africa,573.0,7478.0,143339.0,2021,8,12,3
2021-08-12,Australia,3.0,0.0,213734.0,2021,8,12,3
2021-08-13,Australia,5.0,0.0,219881.0,2021,8,13,4
2021-08-13,Pakistan,102.0,4934.0,834628.0,2021,8,13,4
2021-08-13,South Africa,473.0,14271.0,132941.0,2021,8,13,4
2021-08-13,Germany,0.0,0.0,354284.0,2021,8,13,4
2021-08-13,United States,612.0,143479.0,715541.0,2021,8,13,4
2021-08-13,Japan,25.0,20490.0,1184341.0,2021,8,13,4
2021-08-14,United States,973.0,151161.0,725128.0,2021,8,14,5
2021-08-14,Japan,17.0,20113.0,1150339.0,2021,8,14,5
2021-08-14,Germany,0.0,0.0,355731.0,2021,8,14,5
2021-08-14,Pakistan,79.0,4619.0,715183.0,2021,8,14,5
2021-08-14,South Africa,384.0,13916.0,122542.0,2021,8,14,5
2021-08-14,Australia,6.0,0.0,221114.0,2021,8,14,5
2021-08-15,Australia,6.0,3613.0,222099.0,2021,8,15,6
2021-08-15,Pakistan,73.0,4786.0,659292.0,2021,8,15,6
2021-08-15,South Africa,238.0,13020.0,112144.0,2021,8,15,6
2021-08-15,Germany,144.0,32077.0,355978.0,2021,8,15,6
2021-08-15,United States,1196.0,146305.0,732136.0,2021,8,15,6
2021-08-15,Japan,8.0,16164.0,1116337.0,2021,8,15,6
2021-08-16,United States,904.0,139848.0,744658.0,2021,8,16,0
2021-08-16,Japan,23.0,15399.0,1162568.0,2021,8,16,0
2021-08-16,Germany,0.0,0.0,351735.0,2021,8,16,0
2021-08-16,Pakistan,67.0,3711.0,683298.0,2021,8,16,0
2021-08-16,South Africa,272.0,10139.0,121525.0,2021,8,16,0
2021-08-16,Australia,2.0,0.0,230819.0,2021,8,16,0
2021-08-17,Australia,4.0,0.0,231824.0,2021,8,17,1
2021-08-17,Pakistan,72.0,3669.0,658601.0,2021,8,17,1
